ANO,CODMUNRES,SUICIDES
2017,430840,2
2017,430843,1
2017,430845,3
2017,430850,7
2017,430860,1
2017,430865,1
2017,430870,2
2017,430880,3
2017,430885,1
2017,430890,4
2017,430900,2
2017,430905,1
2017,430910,7
2017,430912,2
2017,430915,1
2017,430920,18
2017,430925,1
2017,430930,17
2017,430940,2
2017,430950,3
2017,430955,1
2017,430960,2
2017,430975,1
2017,430990,1
2017,431000,5
2017,431010,2
2017,431020,14
2017,431033,2
2017,431040,2
2017,431043,2
2017,431046,1
2017,431050,3
2017,431053,2
2017,431057,2
2017,431060,5
2017,431080,4
2017,431085,2
2017,431090,1
2017,431100,4
2017,431110,1
2017,431112,1
2017,431113,2
2017,431115,1
2017,431120,4
2017,431125,1
2017,431130,3
2017,431140,13
2017,431160,1
2017,431170,1
2017,431175,3
2017,431180,11
2017,431190,2
2017,431200,1
2017,431215,2
2017,431220,1
2017,431237,1
2017,431240,5
2017,431245,2
2017,431247,1
2017,431250,1
2017,431261,1
2017,431265,3
2017,431270,2
2017,431275,4
2017,431290,2
2017,431300,1
2017,431303,1
2017,431306,4
2017,431320,4
2017,431330,6
2017,431335,1
2017,431337,1
2017,431340,20
2017,431342,1
2017,431349,1
2017,431350,1
2017,431360,2
2017,431365,4
2017,431370,6
2017,431380,2
2017,431390,6
2017,431395,2
2017,431405,3
2017,431406,1
2017,431410,25
2017,431430,1
2017,431440,44
2017,431445,2
2017,431447,2
2017,431450,3
2017,431454,2
2017,431460,5
2017,431470,3
2017,431475,2
2017,431477,1
2017,431480,5
2017,431490,109
2017,431500,4
2017,431510,2
2017,431513,1
2017,431514,1
2017,431520,1
2017,431530,2
2017,431540,2
2017,431560,29
2017,431570,3
2017,431580,5
2017,431600,2
2017,431610,1
2017,431620,1
2017,431630,5
2017,431640,10
2017,431643,1
2017,431645,2
2017,431647,1
2017,431660,3
2017,431670,1
2017,431675,3
2017,431680,24
2017,431690,36
2017,431695,1
2017,431700,2
2017,431710,11
2017,431720,15
2017,431730,4
2017,431740,5
2017,431750,12
2017,431755,1
2017,431760,7
2017,431770,2
2017,431775,1
2017,431790,2
2017,431800,6
2017,431805,1
2017,431810,4
2017,431820,3
2017,431830,7
2017,431840,4
2017,431842,1
2017,431845,1
2017,431848,1
2017,431849,1
2017,431850,2
2017,431860,2
2017,431862,1
2017,431870,15
2017,431880,6
2017,431900,3
2017,431912,1
2017,431915,1
2017,431920,1
2017,431930,4
2017,431935,1
2017,431937,1
2017,431940,2
2017,431950,3
2017,431960,4
2017,431975,1
2017,431980,1
2017,431990,7
2017,432000,7
2017,432010,3
2017,432020,2
2017,432026,1
2017,432030,2
2017,432035,1
2017,432040,3
2017,432050,1
2017,432055,1
2017,432067,4
2017,432080,4
2017,432090,3
2017,432100,1
2017,432110,1
2017,432120,6
2017,432130,3
2017,432135,1
2017,432140,1
2017,432145,3
2017,432149,1
2017,432150,4
2017,432160,8
2017,432162,1
2017,432166,1
2017,432170,4
2017,432180,4
2017,432190,4
2017,432195,1
2017,432200,4
2017,432215,2
2017,432220,2
2017,432232,1
2017,432240,15
2017,432250,12
2017,432252,4
2017,432253,4
2017,432255,1
2017,432260,23
2017,432270,4
2017,432280,1
2017,432300,19
2017,432310,1
2017,432320,2
2017,432360,1
2017,432377,1
2017,432380,1
2017,500025,2
2017,500060,8
2017,500070,1
2017,500080,2
2017,500090,3
2017,500100,1
2017,500110,6
2017,500124,3
2017,500200,2
2017,500210,2
2017,500220,3
2017,500230,1
2017,500240,2
2017,500260,2
2017,500270,70
2017,500280,1
2017,500290,3
2017,500295,4
2017,500315,5
2017,500320,4
2017,500325,2
2017,500330,1
2017,500345,4
2017,500348,3
2017,500370,24
2017,500375,2
2017,500400,1
2017,500430,2
2017,500440,4
2017,500450,3
2017,500460,2
2017,500470,5
2017,500500,2
2017,500515,1
2017,500525,5
2017,500540,3
2017,500560,1
2017,500568,1
2017,500570,5
2017,500580,2
2017,500600,2
2017,500620,5
2017,500625,1
2017,500630,9
2017,500635,5
2017,500640,1
2017,500660,6
2017,500690,1
2017,500710,3
2017,500720,3
2017,500740,2
2017,500755,1
2017,500769,1
2017,500790,1
2017,500793,1
2017,500795,3
2017,500800,1
2017,500830,15
2017,510010,1
2017,510020,3
2017,510025,6
2017,510030,2
2017,510140,1
2017,510180,10
2017,510190,1
2017,510250,8
2017,510263,1
2017,510270,3
2017,510279,1
2017,510300,1
2017,510305,1
2017,510320,2
2017,510325,2
2017,510335,2
2017,510337,2
2017,510340,29
2017,510345,1
2017,510350,1
2017,510360,2
2017,510460,1
2017,510480,5
2017,510510,3
2017,510515,2
2017,510525,4
2017,510550,1
2017,510560,2
2017,510562,3
2017,510622,1
2017,510625,3
2017,510626,2
2017,510629,1
2017,510630,7
2017,510637,1
2017,510642,1
2017,510675,3
2017,510677,2
2017,510682,1
2017,510685,1
2017,510704,3
2017,510706,1
2017,510710,2
2017,510715,1
2017,510718,1
2017,510719,1
2017,510730,2
2017,510760,18
2017,510770,1
2017,510787,2
2017,510790,8
2017,510792,5
2017,510795,5
2017,510840,20
2017,510850,1
2017,510860,1
2017,510895,1
2017,520000,3
2017,520005,2
2017,520010,1
2017,520013,1
2017,520017,1
2017,520025,14
2017,520030,1
2017,520050,2
2017,520060,1
2017,520085,1
2017,520110,25
2017,520120,1
2017,520130,1
2017,520140,32
2017,520180,1
2017,520215,2
2017,520250,1
2017,520330,4
2017,520340,2
2017,520350,2
2017,520380,1
2017,520390,2
2017,520400,3
2017,520410,1
2017,520425,1
2017,520430,1
2017,520440,1
2017,520450,9
2017,520455,1
2017,520490,2
2017,520495,2
2017,520505,1
2017,520510,7
2017,520540,2
2017,520549,1
2017,520551,2
2017,520552,1
2017,520580,1
2017,520590,2
2017,520620,1
2017,520630,1
2017,520710,1
2017,520740,2
2017,520753,5
2017,520760,2
2017,520780,2
2017,520790,2
2017,520800,2
2017,520815,1
2017,520840,1
2017,520850,1
2017,520860,6
2017,520870,97
2017,520880,8
2017,520910,2
2017,520970,5
2017,520990,3
2017,520995,1
2017,521000,1
2017,521010,2
2017,521015,1
2017,521020,3
2017,521030,1
2017,521040,8
2017,521080,1
2017,521090,5
2017,521120,3
2017,521130,1
2017,521140,1
2017,521150,10
2017,521160,1
2017,521180,3
2017,521190,6
2017,521220,2
2017,521250,10
2017,521270,1
2017,521280,2
2017,521308,2
2017,521310,7
2017,521370,1
2017,521375,2
2017,521377,1
2017,521380,4
2017,521385,1
2017,521400,1
2017,521405,3
2017,521440,1
2017,521450,1
2017,521460,1
2017,521470,1
2017,521483,1
2017,521500,1
2017,521520,1
2017,521523,9
2017,521525,1
2017,521550,2
2017,521560,2
2017,521565,1
2017,521570,4
2017,521630,4
2017,521645,1
2017,521710,5
2017,521730,1
2017,521740,1
2017,521760,4
2017,521770,1
2017,521800,7
2017,521810,1
2017,521830,1
2017,521850,4
2017,521860,2
2017,521870,1
2017,521880,13
2017,521890,4
2017,521925,1
2017,521930,1
2017,521940,1
2017,521950,2
2017,521970,1
2017,521975,2
2017,522010,6
2017,522020,7
2017,522040,1
2017,522045,5
2017,522050,1
2017,522060,1
2017,522068,1
2017,522108,1
2017,522140,10
2017,522150,2
2017,522160,4
2017,522170,1
2017,522185,6
2017,522200,1
2017,530010,168
