,SUICIDES,ANO,MUNCOD,MUNNOME,LATITUDE,LONGITUDE
1767,6,2017,260170,Belo Jardim,-8.336,-36.424
1768,5,2015,260190,Bezerros,-8.233,-35.797
1769,5,2016,260190,Bezerros,-8.233,-35.797
1770,4,2017,260190,Bezerros,-8.233,-35.797
1771,5,2015,260200,Bodocó,-7.778,-39.941
1772,1,2016,260200,Bodocó,-7.778,-39.941
1773,4,2017,260200,Bodocó,-7.778,-39.941
1774,3,2015,260210,Bom Conselho,-9.17,-36.68
1775,5,2016,260210,Bom Conselho,-9.17,-36.68
1776,3,2017,260210,Bom Conselho,-9.17,-36.68
1777,1,2015,260220,Bom Jardim,-7.796,-35.587
1778,2,2016,260220,Bom Jardim,-7.796,-35.587
1779,1,2017,260220,Bom Jardim,-7.796,-35.587
1780,1,2015,260250,Brejinho,-7.349,-37.286
1781,2,2015,260260,Brejo da Madre de Deus,-8.146,-36.371
1782,3,2016,260260,Brejo da Madre de Deus,-8.146,-36.371
1783,1,2017,260260,Brejo da Madre de Deus,-8.146,-36.371
1784,1,2015,260280,Buíque,-8.623,-37.156
1785,4,2016,260280,Buíque,-8.623,-37.156
1786,4,2017,260280,Buíque,-8.623,-37.156
1787,2,2015,260290,Cabo de Santo Agostinho,-8.287,-35.035
1788,5,2016,260290,Cabo de Santo Agostinho,-8.287,-35.035
1789,10,2017,260290,Cabo de Santo Agostinho,-8.287,-35.035
1790,1,2015,260310,Cachoeirinha,-8.486,-36.233
1791,3,2016,260310,Cachoeirinha,-8.486,-36.233
1792,2,2017,260310,Cachoeirinha,-8.486,-36.233
1793,1,2015,260320,Caetés,-8.773,-36.623
1794,1,2016,260320,Caetés,-8.773,-36.623
1795,1,2015,260330,Calçado,-8.742,-36.334
1796,2,2015,260340,Calumbi,-7.941,-38.15
1797,1,2017,260340,Calumbi,-7.941,-38.15
1798,4,2015,260345,Camaragibe,-8.022,-34.981
1799,5,2016,260345,Camaragibe,-8.022,-34.981
1800,11,2017,260345,Camaragibe,-8.022,-34.981
1801,3,2015,260350,Camocim de São Félix,-8.359,-35.762
1802,1,2016,260350,Camocim de São Félix,-8.359,-35.762
1803,1,2015,260380,Capoeiras,-8.735,-36.627
1804,2,2016,260380,Capoeiras,-8.735,-36.627
1805,2,2015,260400,Carpina,-7.851,-35.255
1806,6,2016,260400,Carpina,-7.851,-35.255
1807,2,2017,260400,Carpina,-7.851,-35.255
1808,17,2015,260410,Caruaru,-8.283,-35.976
1809,11,2016,260410,Caruaru,-8.283,-35.976
1810,12,2017,260410,Caruaru,-8.283,-35.976
1811,2,2015,260430,Cedro,-7.722,-39.239
1812,3,2017,260430,Cedro,-7.722,-39.239
1813,1,2015,260450,Chã Grande,-8.238,-35.462
1814,1,2017,260450,Chã Grande,-8.238,-35.462
1815,3,2015,260460,Condado,-7.586,-35.106
1816,1,2017,260460,Condado,-7.586,-35.106
1817,1,2015,260490,Cumaru,-8.006,-35.697
1818,1,2016,260490,Cumaru,-8.006,-35.697
1819,1,2017,260490,Cumaru,-8.006,-35.697
1820,2,2015,260500,Cupira,-8.617,-35.95
1821,4,2016,260500,Cupira,-8.617,-35.95
1822,1,2015,260510,Custódia,-8.088,-37.643
1823,6,2016,260510,Custódia,-8.088,-37.643
1824,1,2017,260510,Custódia,-8.088,-37.643
1825,3,2015,260520,Escada,-8.359,-35.224
1826,2,2016,260520,Escada,-8.359,-35.224
1827,2,2017,260520,Escada,-8.359,-35.224
1828,1,2015,260540,Feira Nova,-7.951,-35.389
1829,3,2015,260570,Floresta,-8.601,-38.568
1830,2,2016,260570,Floresta,-8.601,-38.568
1831,1,2017,260570,Floresta,-8.601,-38.568
1832,1,2015,260580,Frei Miguelinho,-7.94,-35.912
1833,1,2015,260590,Gameleira,-8.584,-35.387
1834,4,2015,260600,Garanhuns,-8.89,-36.493
1835,12,2016,260600,Garanhuns,-8.89,-36.493
1836,8,2017,260600,Garanhuns,-8.89,-36.493
1837,1,2015,260610,Glória do Goitá,-8.002,-35.293
1838,3,2015,260620,Goiana,-7.561,-35.003
1839,2,2016,260620,Goiana,-7.561,-35.003
1840,2,2017,260620,Goiana,-7.561,-35.003
1841,1,2015,260630,Granito,-7.716,-39.615
1842,2,2016,260630,Granito,-7.716,-39.615
1843,2,2015,260640,Gravatá,-8.201,-35.565
1844,3,2016,260640,Gravatá,-8.201,-35.565
1845,6,2017,260640,Gravatá,-8.201,-35.565
1846,3,2015,260680,Igarassu,-7.834,-34.906
1847,3,2016,260680,Igarassu,-7.834,-34.906
1848,2,2017,260680,Igarassu,-7.834,-34.906
1849,1,2015,260690,Iguaraci,-7.835,-37.515
1850,3,2015,260720,Ipojuca,-8.399,-35.064
1851,2,2016,260720,Ipojuca,-8.399,-35.064
1852,5,2017,260720,Ipojuca,-8.399,-35.064
1853,1,2015,260730,Ipubi,-7.652,-40.149
1854,1,2017,260730,Ipubi,-7.652,-40.149
1855,3,2015,260750,Itaíba,-8.948,-37.423
1856,1,2016,260750,Itaíba,-8.948,-37.423
1857,2,2017,260750,Itaíba,-8.948,-37.423
1858,1,2015,260760,Ilha de Itamaracá,-7.748,-34.826
1859,4,2015,260765,Itambé,-7.41,-35.113
1860,2,2016,260765,Itambé,-7.41,-35.113
1861,2,2017,260765,Itambé,-7.41,-35.113
1862,1,2015,260770,Itapetim,-7.378,-37.19
1863,1,2016,260770,Itapetim,-7.378,-37.19
1864,3,2017,260770,Itapetim,-7.378,-37.19
1865,13,2015,260790,Jaboatão dos Guararapes,-8.113,-35.015
1866,22,2016,260790,Jaboatão dos Guararapes,-8.113,-35.015
1867,29,2017,260790,Jaboatão dos Guararapes,-8.113,-35.015
1868,2,2015,260810,João Alfredo,-7.856,-35.588
1869,5,2016,260810,João Alfredo,-7.856,-35.588
1870,3,2017,260810,João Alfredo,-7.856,-35.588
1871,1,2015,260830,Jupi,-8.712,-36.415
1872,1,2016,260830,Jupi,-8.712,-36.415
1873,2,2017,260830,Jupi,-8.712,-36.415
1874,2,2015,260840,Jurema,-8.718,-36.136
1875,1,2016,260840,Jurema,-8.718,-36.136
1876,2,2017,260840,Jurema,-8.718,-36.136
1877,2,2015,260850,Lagoa do Itaenga,-7.936,-35.29
1878,1,2016,260850,Lagoa do Itaenga,-7.936,-35.29
1879,1,2015,260860,Lagoa do Ouro,-9.127,-36.459
1880,2,2017,260860,Lagoa do Ouro,-9.127,-36.459
1881,2,2015,260870,Lagoa dos Gatos,-8.658,-35.9
1882,1,2017,260870,Lagoa dos Gatos,-8.658,-35.9
1883,2,2015,260875,Lagoa Grande,-8.997,-40.272
1884,2,2016,260875,Lagoa Grande,-8.997,-40.272
1885,2,2017,260875,Lagoa Grande,-8.997,-40.272
1886,4,2015,260880,Lajedo,-8.664,-36.32
1887,1,2016,260880,Lajedo,-8.664,-36.32
1888,2,2017,260880,Lajedo,-8.664,-36.32
1889,3,2015,260890,Limoeiro,-7.875,-35.45
1890,4,2016,260890,Limoeiro,-7.875,-35.45
1891,3,2017,260890,Limoeiro,-7.875,-35.45
1892,1,2015,260900,Macaparana,-7.555,-35.453
1893,1,2016,260900,Macaparana,-7.555,-35.453
1894,5,2017,260900,Macaparana,-7.555,-35.453
1895,1,2015,260915,Manari,-8.964,-37.628
1896,1,2016,260915,Manari,-8.964,-37.628
1897,1,2015,260920,Maraial,-8.803,-35.829
1898,1,2017,260920,Maraial,-8.803,-35.829
1899,1,2015,260940,Moreno,-8.119,-35.092
1900,2,2016,260940,Moreno,-8.119,-35.092
1901,3,2017,260940,Moreno,-8.119,-35.092
1902,11,2015,260960,Olinda,-8.009,-34.855
1903,13,2016,260960,Olinda,-8.009,-34.855
1904,19,2017,260960,Olinda,-8.009,-34.855
1905,2,2015,260990,Ouricuri,-7.883,-40.082
1906,3,2016,260990,Ouricuri,-7.883,-40.082
1907,6,2017,260990,Ouricuri,-7.883,-40.082
1908,3,2015,261000,Palmares,-8.683,-35.592
1909,2,2016,261000,Palmares,-8.683,-35.592
1910,5,2017,261000,Palmares,-8.683,-35.592
1911,1,2015,261010,Palmeirina,-9.004,-36.326
1912,2,2016,261010,Palmeirina,-9.004,-36.326
1913,1,2015,261020,Panelas,-8.664,-36.006
1914,1,2015,261030,Paranatama,-8.921,-36.658
1915,1,2017,261030,Paranatama,-8.921,-36.658
1916,1,2015,261050,Passira,-7.995,-35.581
1917,4,2016,261050,Passira,-7.995,-35.581
1918,2,2017,261050,Passira,-7.995,-35.581
1919,3,2015,261060,Paudalho,-7.897,-35.18
1920,1,2016,261060,Paudalho,-7.897,-35.18
1921,1,2017,261060,Paudalho,-7.897,-35.18
1922,9,2015,261070,Paulista,-7.941,-34.873
1923,11,2016,261070,Paulista,-7.941,-34.873
1924,14,2017,261070,Paulista,-7.941,-34.873
1925,3,2015,261080,Pedra,-8.497,-36.941
1926,2,2015,261090,Pesqueira,-8.358,-36.696
1927,3,2016,261090,Pesqueira,-8.358,-36.696
1928,3,2017,261090,Pesqueira,-8.358,-36.696
1929,1,2015,261100,Petrolândia,-9.069,-38.303
1930,2,2016,261100,Petrolândia,-9.069,-38.303
1931,1,2017,261100,Petrolândia,-9.069,-38.303
1932,7,2015,261110,Petrolina,-9.393,-40.508
1933,13,2016,261110,Petrolina,-9.393,-40.508
1934,16,2017,261110,Petrolina,-9.393,-40.508
1935,1,2015,261130,Pombos,-8.141,-35.396
1936,1,2016,261130,Pombos,-8.141,-35.396
1937,1,2017,261130,Pombos,-8.141,-35.396
1938,60,2015,261160,Recife,-8.054,-34.881
1939,60,2016,261160,Recife,-8.054,-34.881
1940,70,2017,261160,Recife,-8.054,-34.881
1941,2,2015,261170,Riacho das Almas,-8.134,-35.856
1942,1,2015,261220,Salgueiro,-8.067,-39.12
1943,4,2016,261220,Salgueiro,-8.067,-39.12
1944,5,2017,261220,Salgueiro,-8.067,-39.12
1945,2,2015,261245,Santa Cruz,-8.24,-40.336
1946,1,2016,261245,Santa Cruz,-8.24,-40.336
1947,1,2015,261247,Santa Cruz da Baixa Verde,-7.821,-38.153
1948,2,2016,261247,Santa Cruz da Baixa Verde,-7.821,-38.153
1949,1,2015,261250,Santa Cruz do Capibaribe,-7.957,-36.205
1950,2,2016,261250,Santa Cruz do Capibaribe,-7.957,-36.205
1951,2,2017,261250,Santa Cruz do Capibaribe,-7.957,-36.205
1952,2,2015,261255,Santa Filomena,-8.163,-40.616
1953,1,2017,261255,Santa Filomena,-8.163,-40.616
1954,1,2015,261300,São Bento do Una,-8.523,-36.444
1955,2,2016,261300,São Bento do Una,-8.523,-36.444
1956,3,2017,261300,São Bento do Una,-8.523,-36.444
1957,2,2015,261310,São Caitano,-8.326,-36.143
1958,3,2016,261310,São Caitano,-8.326,-36.143
1959,1,2017,261310,São Caitano,-8.326,-36.143
1960,3,2015,261330,São Joaquim do Monte,-8.432,-35.804
1961,1,2015,261340,São José da Coroa Grande,-8.898,-35.148
1962,3,2015,261350,São José do Belmonte,-7.861,-38.76
1963,5,2016,261350,São José do Belmonte,-7.861,-38.76
1964,5,2017,261350,São José do Belmonte,-7.861,-38.76
1965,2,2015,261360,São José do Egito,-7.479,-37.274
1966,4,2016,261360,São José do Egito,-7.479,-37.274
1967,3,2017,261360,São José do Egito,-7.479,-37.274
1968,1,2015,261380,São Vicente Ferrer,-7.591,-35.491
1969,1,2016,261380,São Vicente Ferrer,-7.591,-35.491
1970,1,2017,261380,São Vicente Ferrer,-7.591,-35.491
1971,3,2015,261390,Serra Talhada,-7.986,-38.296
1972,4,2016,261390,Serra Talhada,-7.986,-38.296
1973,5,2017,261390,Serra Talhada,-7.986,-38.296
1974,2,2015,261410,Sertânia,-8.074,-37.264
1975,2,2016,261410,Sertânia,-8.074,-37.264
1976,4,2017,261410,Sertânia,-8.074,-37.264
1977,5,2015,261450,Surubim,-7.832,-35.756
1978,1,2016,261450,Surubim,-7.832,-35.756
1979,2,2017,261450,Surubim,-7.832,-35.756
1980,1,2015,261460,Tabira,-7.591,-37.539
1981,4,2016,261460,Tabira,-7.591,-37.539
1982,2,2017,261460,Tabira,-7.591,-37.539
1983,1,2015,261480,Tacaratu,-9.106,-38.15
1984,2,2016,261480,Tacaratu,-9.106,-38.15
1985,5,2015,261530,Timbaúba,-7.505,-35.318
1986,4,2016,261530,Timbaúba,-7.505,-35.318
1987,2,2017,261530,Timbaúba,-7.505,-35.318
1988,1,2015,261540,Toritama,-7.999,-36.051
1989,1,2017,261540,Toritama,-7.999,-36.051
1990,1,2015,261550,Tracunhaém,-7.805,-35.24
1991,1,2016,261550,Tracunhaém,-7.805,-35.24
1992,1,2015,261560,Trindade,-7.762,-40.268
1993,1,2017,261560,Trindade,-7.762,-40.268
1994,1,2015,261570,Triunfo,-7.838,-38.102
1995,2,2015,261580,Tupanatinga,-8.753,-37.34
1996,1,2016,261580,Tupanatinga,-8.753,-37.34
1997,1,2017,261580,Tupanatinga,-8.753,-37.34
1998,1,2015,261618,Vertente do Lério,-7.771,-35.85
1999,1,2015,261630,Vicência,-7.657,-35.327
2000,3,2016,261630,Vicência,-7.657,-35.327
2001,1,2017,261630,Vicência,-7.657,-35.327
2002,5,2015,261640,Vitória de Santo Antão,-8.118,-35.291
2003,8,2016,261640,Vitória de Santo Antão,-8.118,-35.291
2004,7,2017,261640,Vitória de Santo Antão,-8.118,-35.291
2005,1,2015,270010,Água Branca,-9.262,-37.938
2006,1,2016,270010,Água Branca,-9.262,-37.938
2007,1,2015,270020,Anadia,-9.684,-36.304
2008,1,2016,270020,Anadia,-9.684,-36.304
2009,9,2015,270030,Arapiraca,-9.752,-36.661
2010,12,2016,270030,Arapiraca,-9.752,-36.661
2011,12,2017,270030,Arapiraca,-9.752,-36.661
2012,1,2015,270040,Atalaia,-9.502,-36.023
2013,1,2015,270060,Barra de São Miguel,-9.84,-35.908
2014,2,2016,270060,Barra de São Miguel,-9.84,-35.908
2015,1,2017,270060,Barra de São Miguel,-9.84,-35.908
2016,2,2015,270070,Batalha,-9.678,-37.125
2017,2,2016,270070,Batalha,-9.678,-37.125
2018,1,2017,270070,Batalha,-9.678,-37.125
2019,1,2015,270100,Boca da Mata,-9.641,-36.22
2020,1,2015,270130,Cajueiro,-9.397,-36.154
2021,2,2016,270130,Cajueiro,-9.397,-36.154
2022,1,2017,270130,Cajueiro,-9.397,-36.154
2023,1,2015,270140,Campo Alegre,-9.782,-36.351
2024,2,2016,270140,Campo Alegre,-9.782,-36.351
2025,2,2017,270140,Campo Alegre,-9.782,-36.351
2026,1,2015,270150,Campo Grande,-9.958,-36.792
2027,2,2017,270150,Campo Grande,-9.958,-36.792
2028,1,2015,270160,Canapi,-9.127,-37.605
2029,1,2015,270180,Carneiros,-9.483,-37.377
2030,1,2016,270180,Carneiros,-9.483,-37.377
2031,3,2015,270200,Coité do Nóia,-9.632,-36.579
2032,1,2016,270200,Coité do Nóia,-9.632,-36.579
2033,1,2015,270210,Colônia Leopoldina,-8.909,-35.725
2034,1,2016,270210,Colônia Leopoldina,-8.909,-35.725
2035,3,2015,270255,Estrela de Alagoas,-9.39,-36.76
2036,1,2017,270255,Estrela de Alagoas,-9.39,-36.76
2037,1,2015,270260,Feira Grande,-9.9,-36.678
2038,3,2016,270260,Feira Grande,-9.9,-36.678
2039,1,2017,270260,Feira Grande,-9.9,-36.678
2040,1,2015,270300,Ibateguara,-8.973,-35.939
2041,2,2015,270320,Igreja Nova,-10.125,-36.662
2042,1,2016,270320,Igreja Nova,-10.125,-36.662
2043,1,2015,270330,Inhapi,-9.219,-37.754
2044,1,2016,270330,Inhapi,-9.219,-37.754
2045,1,2017,270330,Inhapi,-9.219,-37.754
2046,1,2015,270375,Jequiá da Praia,-10.004,-36.024
2047,1,2015,270380,Joaquim Gomes,-9.133,-35.748
2048,3,2015,270410,Lagoa da Canoa,-9.83,-36.738
2049,2,2016,270410,Lagoa da Canoa,-9.83,-36.738
2050,2,2017,270410,Lagoa da Canoa,-9.83,-36.738
2051,1,2015,270420,Limoeiro de Anadia,-9.741,-36.503
2052,1,2016,270420,Limoeiro de Anadia,-9.741,-36.503
2053,32,2015,270430,Maceió,-9.666,-35.735
2054,30,2016,270430,Maceió,-9.666,-35.735
2055,23,2017,270430,Maceió,-9.666,-35.735
2056,1,2015,270440,Major Isidoro,-9.532,-36.985
2057,3,2017,270440,Major Isidoro,-9.532,-36.985
2058,4,2015,270460,Maravilha,-9.236,-37.35
2059,1,2017,270460,Maravilha,-9.236,-37.35
2060,1,2015,270490,Mar Vermelho,-9.448,-36.388
2061,1,2016,270490,Mar Vermelho,-9.448,-36.388
2062,1,2015,270500,Mata Grande,-9.118,-37.734
2063,1,2015,270510,Matriz de Camaragibe,-9.152,-35.533
2064,1,2017,270510,Matriz de Camaragibe,-9.152,-35.533
2065,1,2015,270550,Murici,-9.307,-35.943
2066,2,2016,270550,Murici,-9.307,-35.943
2067,5,2015,270630,Palmeira dos Índios,-9.407,-36.628
2068,2,2016,270630,Palmeira dos Índios,-9.407,-36.628
2069,4,2017,270630,Palmeira dos Índios,-9.407,-36.628
2070,1,2015,270660,Paulo Jacinto,-9.366,-36.37
2071,5,2015,270670,Penedo,-10.29,-36.586
2072,1,2016,270670,Penedo,-10.29,-36.586
2073,2,2017,270670,Penedo,-10.29,-36.586
2074,2,2015,270680,Piaçabuçu,-10.406,-36.434
2075,1,2016,270680,Piaçabuçu,-10.406,-36.434
2076,1,2015,270710,Piranhas,-9.624,-37.757
2077,2,2016,270710,Piranhas,-9.624,-37.757
2078,2,2017,270710,Piranhas,-9.624,-37.757
2079,1,2015,270770,Rio Largo,-9.478,-35.853
2080,2,2016,270770,Rio Largo,-9.478,-35.853
2081,3,2017,270770,Rio Largo,-9.478,-35.853
2082,1,2015,270800,Santana do Ipanema,-9.378,-37.245
2083,2,2016,270800,Santana do Ipanema,-9.378,-37.245
2084,3,2017,270800,Santana do Ipanema,-9.378,-37.245
2085,3,2015,270840,São José da Tapera,-9.558,-37.381
2086,1,2016,270840,São José da Tapera,-9.558,-37.381
2087,1,2017,270840,São José da Tapera,-9.558,-37.381
2088,2,2015,270850,São Luís do Quitunde,-9.318,-35.561
2089,2,2016,270850,São Luís do Quitunde,-9.318,-35.561
2090,1,2017,270850,São Luís do Quitunde,-9.318,-35.561
2091,2,2015,270860,São Miguel dos Campos,-9.781,-36.094
2092,2,2016,270860,São Miguel dos Campos,-9.781,-36.094
2093,3,2017,270860,São Miguel dos Campos,-9.781,-36.094
2094,1,2015,270890,Satuba,-9.563,-35.824
2095,1,2017,270890,Satuba,-9.563,-35.824
2096,1,2015,270895,Senador Rui Palmeira,-9.354,-37.507
2097,2,2015,270900,Tanque d'Arca,-9.532,-36.433
2098,2,2016,270900,Tanque d'Arca,-9.532,-36.433
2099,1,2015,270910,Taquarana,-9.645,-36.497
2100,2,2015,270915,Teotônio Vilela,-9.905,-36.353
2101,1,2016,270915,Teotônio Vilela,-9.905,-36.353
2102,1,2017,270915,Teotônio Vilela,-9.905,-36.353
2103,3,2015,270920,Traipu,-9.971,-37.003
2104,1,2016,270920,Traipu,-9.971,-37.003
2105,1,2015,270930,União dos Palmares,-9.163,-36.032
2106,4,2016,270930,União dos Palmares,-9.163,-36.032
2107,4,2017,270930,União dos Palmares,-9.163,-36.032
2108,2,2015,270940,Viçosa,-9.371,-36.241
2109,1,2017,270940,Viçosa,-9.371,-36.241
2110,1,2015,280010,Amparo de São Francisco,-10.134,-36.93
2111,1,2015,280020,Aquidabã,-10.281,-37.019
2112,1,2016,280020,Aquidabã,-10.281,-37.019
2113,4,2017,280020,Aquidabã,-10.281,-37.019
2114,33,2015,280030,Aracaju,-10.911,-37.072
2115,29,2016,280030,Aracaju,-10.911,-37.072
2116,32,2017,280030,Aracaju,-10.911,-37.072
2117,2,2015,280060,Barra dos Coqueiros,-10.909,-37.039
2118,1,2016,280060,Barra dos Coqueiros,-10.909,-37.039
2119,1,2017,280060,Barra dos Coqueiros,-10.909,-37.039
2120,1,2015,280100,Campo do Brito,-10.733,-37.493
2121,2,2017,280100,Campo do Brito,-10.733,-37.493
2122,1,2015,280120,Canindé de São Francisco,-9.642,-37.788
2123,1,2016,280120,Canindé de São Francisco,-9.642,-37.788
2124,2,2017,280120,Canindé de São Francisco,-9.642,-37.788
2125,1,2015,280130,Capela,-10.503,-37.053
2126,2,2016,280130,Capela,-10.503,-37.053
2127,3,2017,280130,Capela,-10.503,-37.053
2128,2,2015,280140,Carira,-10.361,-37.701
2129,3,2016,280140,Carira,-10.361,-37.701
2130,2,2017,280140,Carira,-10.361,-37.701
2131,1,2015,280150,Carmópolis,-10.648,-36.989
2132,3,2016,280150,Carmópolis,-10.648,-36.989
2133,1,2015,280170,Cristinápolis,-11.476,-37.755
2134,1,2016,280170,Cristinápolis,-11.476,-37.755
2135,1,2015,280200,Divina Pastora,-10.689,-37.148
2136,1,2016,280200,Divina Pastora,-10.689,-37.148
2137,4,2015,280210,Estância,-11.268,-37.438
2138,2,2016,280210,Estância,-11.268,-37.438
2139,3,2017,280210,Estância,-11.268,-37.438
2140,1,2015,280230,Frei Paulo,-10.549,-37.534
2141,2,2016,280230,Frei Paulo,-10.549,-37.534
2142,1,2015,280240,Gararu,-9.968,-37.083
2143,2,2015,280250,General Maynard,-10.689,-36.984
2144,1,2016,280250,General Maynard,-10.689,-36.984
2145,1,2015,280260,Gracho Cardoso,-10.227,-37.198
2146,1,2016,280260,Gracho Cardoso,-10.227,-37.198
2147,1,2017,280260,Gracho Cardoso,-10.227,-37.198
2148,6,2015,280290,Itabaiana,-10.685,-37.425
2149,7,2016,280290,Itabaiana,-10.685,-37.425
2150,10,2017,280290,Itabaiana,-10.685,-37.425
2151,2,2015,280320,Itaporanga d'Ajuda,-10.998,-37.311
2152,3,2016,280320,Itaporanga d'Ajuda,-10.998,-37.311
2153,1,2017,280320,Itaporanga d'Ajuda,-10.998,-37.311
2154,4,2015,280350,Lagarto,-10.917,-37.65
2155,9,2016,280350,Lagarto,-10.917,-37.65
2156,10,2017,280350,Lagarto,-10.917,-37.65
2157,3,2015,280360,Laranjeiras,-10.806,-37.17
2158,1,2016,280360,Laranjeiras,-10.806,-37.17
2159,2,2017,280360,Laranjeiras,-10.806,-37.17
2160,1,2015,280370,Macambira,-10.666,-37.541
2161,1,2016,280370,Macambira,-10.666,-37.541
2162,2,2017,280370,Macambira,-10.666,-37.541
2163,1,2015,280390,Malhador,-10.658,-37.305
2164,1,2017,280390,Malhador,-10.658,-37.305
2165,1,2015,280400,Maruim,-10.738,-37.082
2166,1,2016,280400,Maruim,-10.738,-37.082
2167,1,2015,280410,Moita Bonita,-10.578,-37.343
2168,1,2016,280410,Moita Bonita,-10.578,-37.343
2169,1,2015,280430,Muribeca,-10.427,-36.959
2170,1,2017,280430,Muribeca,-10.427,-36.959
2171,1,2015,280440,Neópolis,-10.32,-36.579
2172,4,2015,280450,Nossa Senhora da Glória,-10.218,-37.42
2173,2,2016,280450,Nossa Senhora da Glória,-10.218,-37.42
2174,3,2017,280450,Nossa Senhora da Glória,-10.218,-37.42
2175,8,2015,280480,Nossa Senhora do Socorro,-10.855,-37.126
2176,6,2016,280480,Nossa Senhora do Socorro,-10.855,-37.126
2177,4,2017,280480,Nossa Senhora do Socorro,-10.855,-37.126
2178,1,2015,280540,Poço Redondo,-9.806,-37.685
2179,4,2017,280540,Poço Redondo,-9.806,-37.685
2180,1,2015,280550,Poço Verde,-10.708,-38.183
2181,2,2017,280550,Poço Verde,-10.708,-38.183
2182,5,2015,280560,Porto da Folha,-9.917,-37.278
2183,2,2016,280560,Porto da Folha,-9.917,-37.278
2184,2,2017,280560,Porto da Folha,-9.917,-37.278
2185,2,2015,280570,Propriá,-10.211,-36.84
2186,1,2017,280570,Propriá,-10.211,-36.84
2187,1,2015,280590,Riachuelo,-10.728,-37.187
2188,1,2015,280600,Ribeirópolis,-10.539,-37.417
2189,2,2015,280610,Rosário do Catete,-10.696,-37.031
2190,1,2016,280610,Rosário do Catete,-10.696,-37.031
2191,1,2015,280630,Santa Luzia do Itanhy,-11.351,-37.448
2192,2,2015,280660,Santo Amaro das Brotas,-10.789,-37.054
2193,2,2016,280660,Santo Amaro das Brotas,-10.789,-37.054
2194,5,2015,280670,São Cristóvão,-11.015,-37.206
2195,2,2016,280670,São Cristóvão,-11.015,-37.206
2196,4,2017,280670,São Cristóvão,-11.015,-37.206
2197,1,2015,280680,São Domingos,-10.791,-37.568
2198,3,2016,280680,São Domingos,-10.791,-37.568
2199,2,2017,280680,São Domingos,-10.791,-37.568
2200,1,2015,280700,São Miguel do Aleixo,-10.388,-37.381
2201,5,2015,280710,Simão Dias,-10.738,-37.811
2202,4,2016,280710,Simão Dias,-10.738,-37.811
2203,6,2017,280710,Simão Dias,-10.738,-37.811
2204,3,2015,280740,Tobias Barreto,-11.184,-37.998
2205,4,2016,280740,Tobias Barreto,-11.184,-37.998
2206,3,2017,280740,Tobias Barreto,-11.184,-37.998
2207,2,2015,280760,Umbaúba,-11.383,-37.658
2208,1,2016,280760,Umbaúba,-11.383,-37.658
2209,1,2017,280760,Umbaúba,-11.383,-37.658
2210,2,2015,290020,Abaré,-8.721,-39.115
2211,3,2016,290020,Abaré,-8.721,-39.115
2212,1,2017,290020,Abaré,-8.721,-39.115
2213,7,2015,290070,Alagoinhas,-12.136,-38.419
2214,5,2016,290070,Alagoinhas,-12.136,-38.419
2215,13,2017,290070,Alagoinhas,-12.136,-38.419
2216,1,2015,290080,Alcobaça,-17.519,-39.196
2217,1,2016,290080,Alcobaça,-17.519,-39.196
2218,1,2015,290100,Amargosa,-13.03,-39.605
2219,2,2016,290100,Amargosa,-13.03,-39.605
2220,4,2017,290100,Amargosa,-13.03,-39.605
2221,1,2015,290110,Amélia Rodrigues,-12.409,-38.759
2222,1,2017,290110,Amélia Rodrigues,-12.409,-38.759
2223,2,2015,290130,Andaraí,-12.807,-41.331
2224,1,2016,290130,Andaraí,-12.807,-41.331
2225,2,2017,290130,Andaraí,-12.807,-41.331
2226,1,2015,290135,Andorinha,-10.345,-39.833
2227,4,2016,290135,Andorinha,-10.345,-39.833
2228,1,2015,290170,Antônio Cardoso,-12.435,-39.12
2229,1,2016,290170,Antônio Cardoso,-12.435,-39.12
2230,1,2015,290190,Aporá,-11.66,-38.081
2231,1,2017,290190,Aporá,-11.66,-38.081
2232,1,2015,290195,Apuarema,-13.856,-39.744
2233,1,2016,290195,Apuarema,-13.856,-39.744
2234,1,2015,290200,Aracatu,-14.428,-41.462
2235,4,2017,290200,Aracatu,-14.428,-41.462
2236,1,2015,290210,Araci,-11.333,-38.967
2237,1,2016,290210,Araci,-11.333,-38.967
2238,1,2017,290210,Araci,-11.333,-38.967
2239,1,2015,290260,Baixa Grande,-11.96,-40.168
2240,1,2017,290260,Baixa Grande,-11.96,-40.168
2241,1,2015,290265,Banzaê,-10.577,-38.615
2242,2,2016,290265,Banzaê,-10.577,-38.615
2243,5,2015,290270,Barra,-11.089,-43.142
2244,3,2016,290270,Barra,-11.089,-43.142
2245,1,2017,290270,Barra,-11.089,-43.142
2246,1,2015,290300,Barra do Mendes,-11.81,-42.059
2247,1,2016,290300,Barra do Mendes,-11.81,-42.059
