,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Total,MUNCOD
4506,0,0,0,0,2,0,0,1,0,0,1,4,430222
4507,1,0,2,1,0,1,0,0,0,0,0,5,430223
4508,0,2,1,1,1,1,0,0,0,1,0,7,430225
4509,0,0,2,1,0,2,2,1,0,1,1,10,430230
4510,2,1,2,0,2,0,0,1,0,2,4,14,430235
4511,0,1,0,1,0,0,0,1,2,0,0,5,430237
4512,1,0,0,2,1,2,1,1,1,2,1,12,430240
4513,2,0,0,3,1,0,3,1,0,2,3,15,430245
4514,2,2,2,2,0,1,4,3,0,0,3,19,430250
4515,0,1,2,1,0,0,0,0,0,0,1,5,430258
4516,0,4,0,0,1,0,0,0,2,1,2,10,430260
4517,0,0,0,1,0,2,0,1,0,0,0,4,430265
4518,1,3,3,3,3,3,3,1,1,4,1,26,430270
4519,5,1,3,4,5,8,2,14,11,2,5,60,430280
4520,3,2,0,1,0,1,1,0,2,1,0,11,430290
4521,8,14,7,7,8,18,5,11,9,8,13,108,430300
4522,11,14,3,4,9,7,10,10,9,11,11,99,430310
4523,0,1,4,0,0,1,0,2,0,1,0,9,430320
4524,1,1,1,2,0,0,0,0,1,2,0,8,430330
4525,2,0,0,0,1,2,3,1,0,1,0,10,430340
4526,4,8,8,6,7,14,10,4,9,8,10,88,430350
4527,0,0,0,0,0,1,3,0,0,1,1,6,430355
4528,1,2,1,0,1,1,1,0,0,0,1,8,430360
4529,0,1,3,1,2,1,0,0,0,0,0,8,430367
4530,2,1,0,0,5,0,2,1,3,0,1,15,430370
4531,1,0,0,4,1,0,0,1,1,0,1,9,430380
4532,5,5,6,4,4,3,4,3,8,5,3,50,430390
4533,0,0,1,1,3,0,0,1,2,1,2,11,430400
4534,1,2,1,0,0,1,0,0,1,0,0,6,430410
4535,4,4,2,9,9,7,5,3,5,10,12,70,430420
4536,2,3,0,0,0,3,1,3,3,1,0,16,430430
4537,1,0,1,2,2,1,1,1,1,0,0,10,430435
4538,5,3,4,4,7,7,1,4,7,5,7,54,430440
4539,15,9,6,2,16,10,5,4,8,7,9,91,430450
4540,16,23,16,16,18,22,19,23,18,24,25,220,430460
4541,2,0,0,0,1,0,0,0,0,0,0,3,430461
4542,0,1,0,1,1,0,0,1,0,0,0,4,430462
4543,4,5,2,4,8,5,6,4,8,4,4,54,430463
4544,0,0,0,0,0,0,0,2,0,0,0,2,430465
4545,2,1,4,2,5,2,1,2,3,3,1,26,430466
4546,0,1,2,0,2,0,3,1,1,2,0,12,430468
4547,0,0,0,0,1,1,0,1,0,1,0,4,430469
4548,0,0,0,0,2,0,0,0,1,1,0,4,430467
4549,0,0,0,0,1,2,1,1,1,0,1,7,430471
4550,6,3,4,4,5,9,4,2,8,6,4,55,430470
4551,3,1,3,3,1,2,0,0,3,2,4,22,430480
4552,1,1,0,0,0,0,0,0,0,2,0,4,430485
4553,1,2,1,1,2,1,0,1,2,0,2,13,430490
4554,1,0,1,0,0,0,0,1,0,1,1,5,430495
4555,1,1,2,1,1,1,2,1,2,0,1,13,430500
4556,45,35,35,34,53,60,44,40,35,48,43,472,430510
4557,0,0,0,0,0,0,1,0,0,0,0,1,430511
4558,1,2,2,0,1,0,1,0,0,0,2,9,430512
4559,0,1,0,2,0,0,0,2,2,0,0,7,430513
4560,2,0,0,0,1,1,0,1,2,0,1,8,430515
4561,0,1,1,1,0,2,1,0,2,2,2,12,430517
4562,2,4,1,2,1,2,3,2,2,3,2,24,430520
4563,0,0,1,2,2,2,1,1,3,2,1,15,430530
4564,3,0,3,0,1,2,3,1,3,2,2,20,430535
4565,0,0,1,0,0,0,0,0,0,0,1,2,430537
4566,2,0,1,0,0,0,2,0,1,0,1,7,430540
4567,1,1,3,0,1,1,1,3,2,2,1,16,430543
4568,1,0,0,0,1,0,0,0,0,0,0,2,430544
4569,1,2,0,2,3,1,1,1,1,4,0,16,430545
4570,0,0,0,2,1,2,1,2,4,0,0,12,430550
4571,0,0,0,0,0,2,0,1,2,0,0,5,430558
4572,0,0,2,0,1,1,0,0,1,0,0,5,430560
4573,0,1,1,0,0,0,0,0,1,0,5,8,430570
4574,3,2,3,1,2,2,1,3,2,0,2,21,430580
4575,0,0,0,1,0,0,0,0,0,0,1,2,430583
4576,1,0,1,0,0,0,0,2,2,0,0,6,430585
4577,0,0,0,0,0,0,0,1,0,0,0,1,430587
4578,1,0,3,2,1,0,2,0,0,1,2,12,430590
4579,0,0,1,0,1,1,1,0,0,0,1,5,430593
4580,1,0,0,1,1,1,2,1,1,3,0,11,430595
4581,0,0,1,0,0,0,0,1,0,0,0,2,430597
4582,3,7,5,2,5,4,2,4,2,2,2,38,430600
4583,0,2,0,0,4,3,0,0,1,0,2,12,430605
4584,1,4,1,2,2,1,1,1,0,1,2,16,430607
4585,10,7,5,5,11,9,5,7,7,10,5,81,430610
4586,1,2,0,0,2,0,2,0,0,0,0,7,430613
4587,3,1,1,3,0,1,3,2,1,1,0,16,430620
4588,1,3,0,1,2,2,0,1,2,1,0,13,430630
4589,0,0,2,1,2,0,1,1,1,1,0,9,430632
4590,0,1,0,0,0,0,0,0,0,0,2,3,430635
4591,0,1,2,0,1,1,0,1,0,0,0,6,430637
4592,4,0,4,3,4,5,3,3,7,4,8,45,430640
4593,0,0,0,0,0,0,1,0,1,0,0,2,430642
4594,0,3,2,0,0,0,0,0,0,0,0,5,430645
4595,0,3,2,2,2,1,2,4,2,2,2,22,430650
4596,2,3,7,3,2,2,6,10,5,9,1,50,430660
4597,1,0,0,0,1,0,1,0,0,0,0,3,430655
4598,1,0,0,0,0,0,0,0,0,1,0,2,430670
4599,0,2,0,0,2,3,0,2,1,3,1,14,430673
4600,0,0,0,0,1,1,1,0,1,1,0,5,430675
4601,5,2,3,4,3,2,2,0,2,7,1,31,430676
4602,3,2,1,2,1,2,5,1,1,2,1,21,430680
4603,8,8,4,6,6,1,7,5,4,12,2,63,430690
4604,0,0,0,0,1,0,0,0,1,0,1,3,430692
4605,0,0,0,0,0,0,1,0,1,0,0,2,430695
4606,1,1,1,2,2,0,1,3,4,0,1,16,430693
4607,2,0,0,1,1,2,0,0,0,1,1,8,430697
4608,15,10,9,7,9,16,14,8,10,15,10,123,430700
4609,0,0,0,1,0,0,0,0,0,1,2,4,430705
4610,1,1,1,0,0,1,4,1,0,2,1,12,430720
4611,1,0,3,0,0,1,2,0,1,0,2,10,430730
4612,0,0,0,0,0,0,0,0,1,3,0,4,430740
4613,1,1,0,1,0,1,2,1,0,2,3,12,430745
4614,1,1,2,3,0,3,2,3,4,2,0,21,430750
4615,1,1,0,1,2,1,1,0,2,0,1,10,430755
4616,4,3,2,1,3,5,5,7,6,2,6,44,430760
4617,3,4,1,6,6,3,3,8,4,11,10,59,430770
4618,3,3,0,5,5,1,4,6,4,5,4,40,430780
4619,0,0,1,3,1,1,1,0,1,1,0,9,430781
4620,0,0,0,0,0,0,0,3,1,1,0,5,430783
4621,0,0,1,0,0,0,1,0,0,1,0,3,430786
4622,4,5,9,3,5,9,5,5,10,4,9,68,430790
4623,1,0,0,2,1,0,0,0,2,0,1,7,430800
4624,0,0,0,0,0,0,0,1,0,1,1,3,430805
4625,0,1,1,0,0,2,0,1,1,0,1,7,430807
4626,0,0,0,2,1,2,2,2,0,3,2,14,430810
4627,1,3,1,1,1,4,3,4,6,5,1,30,430820
4628,0,1,0,0,1,1,0,0,0,0,1,4,430825
4629,1,2,4,3,0,1,5,0,1,1,6,24,430830
4630,1,1,0,0,0,0,1,1,0,2,3,9,430840
4631,2,0,3,3,3,0,1,2,2,1,0,17,430843
4632,2,0,0,2,1,0,0,0,0,3,0,8,430845
4633,5,3,1,0,2,1,2,1,1,7,2,25,430850
4634,2,7,6,3,4,2,5,3,0,1,3,36,430860
4635,1,3,0,0,0,2,2,0,1,1,0,10,430865
4636,2,1,1,0,2,1,2,3,4,2,2,20,430870
4637,2,0,0,2,0,0,2,2,3,3,3,17,430880
4638,0,0,1,0,0,0,1,0,0,1,0,3,430885
4639,5,6,4,4,3,3,5,1,5,4,2,42,430890
4640,1,3,1,2,1,2,2,4,5,2,2,25,430900
4641,3,1,2,3,0,0,0,2,1,1,1,14,430905
4642,0,3,1,2,2,2,6,2,6,7,6,37,430910
4643,0,0,1,0,0,1,0,1,0,2,0,5,430912
4644,1,0,2,1,0,4,0,1,1,1,0,11,430915
4645,13,13,13,11,8,12,14,16,11,18,13,142,430920
4646,0,0,0,0,0,1,0,0,0,1,0,2,430925
4647,3,7,4,7,8,7,6,3,5,17,12,79,430930
4648,2,5,0,5,1,2,2,2,2,2,4,27,430940
4649,4,3,0,1,0,0,4,2,2,3,2,21,430950
4650,0,1,0,1,0,1,0,2,0,1,0,6,430955
4651,3,2,2,2,1,3,1,1,4,0,0,19,430710
4652,0,0,1,0,2,1,1,0,0,0,0,5,430957
4653,4,4,6,2,1,2,4,3,8,2,3,39,430960
4654,0,2,0,1,0,0,1,0,0,0,2,6,430965
4655,0,1,0,2,3,2,1,0,2,0,2,13,430970
4656,1,0,0,1,0,1,0,0,0,1,2,6,430975
4657,0,0,0,0,0,0,1,1,0,0,0,2,430980
4658,0,0,1,2,0,1,0,3,1,1,6,15,430990
4659,1,0,0,0,0,0,0,0,1,0,0,2,430995
4660,5,1,2,3,8,5,5,2,0,5,2,38,431000
4661,3,4,4,4,2,2,0,3,3,2,6,33,431010
4662,9,6,6,9,6,4,5,8,7,14,8,82,431020
4663,0,0,0,1,1,0,0,0,0,0,2,4,431030
4664,1,1,2,1,2,0,2,6,6,2,3,26,431033
4665,1,0,0,1,1,1,0,2,1,0,0,7,431036
4666,0,2,1,1,1,2,0,0,0,2,0,9,431040
4667,0,1,1,1,2,0,0,2,0,2,0,9,431043
4668,0,0,0,0,0,0,0,0,0,1,0,1,431046
4669,2,2,0,1,2,1,1,3,1,3,3,19,431050
4670,0,1,0,1,0,0,0,0,2,2,0,6,431053
4671,0,1,1,1,1,1,0,0,1,2,0,8,431057
4672,3,2,3,4,5,2,2,4,2,5,2,34,431060
4673,0,1,1,0,0,2,0,0,0,0,0,4,431065
4674,2,0,0,1,0,0,0,1,0,0,0,4,431070
4675,3,1,2,1,1,1,3,3,1,4,2,22,431080
4676,1,0,0,1,2,2,1,0,0,2,0,9,431085
4677,0,0,0,0,0,1,0,0,0,0,0,1,431087
4678,1,2,1,0,0,0,3,0,0,1,2,10,431090
4679,5,3,4,2,4,0,5,6,1,4,8,42,431100
4680,3,0,2,4,3,2,1,1,2,1,3,22,431110
4681,0,1,0,0,1,1,1,0,0,1,0,5,431112
4682,1,0,2,0,0,0,2,0,1,2,0,8,431113
4683,3,2,1,2,1,2,0,1,0,1,0,13,431115
4684,3,3,5,4,2,3,5,4,3,4,5,41,431120
4685,2,0,1,0,0,0,1,0,0,0,0,4,431123
4686,0,0,1,0,2,0,1,0,1,0,1,6,431127
4687,7,4,5,3,6,9,9,3,4,3,4,57,431130
4688,2,1,0,4,0,0,1,3,1,1,0,13,431125
4689,10,14,9,14,17,6,13,9,12,13,17,134,431140
4690,0,0,0,0,1,1,0,0,0,0,1,3,431142
4691,1,1,0,0,0,0,0,0,2,0,1,5,431150
4692,2,0,0,1,1,0,2,2,3,1,0,12,431160
4693,1,0,1,2,1,1,1,3,1,0,0,11,431162
4694,0,0,1,0,1,2,0,0,0,0,1,5,431164
4695,0,2,0,1,2,0,1,2,0,0,0,8,431171
4696,0,2,2,0,1,4,0,1,0,1,1,12,431170
4697,0,0,1,3,1,3,0,1,0,0,2,11,431173
4698,2,0,1,1,3,0,0,1,0,3,1,12,431175
4699,3,0,0,1,1,0,1,1,1,0,2,10,431177
4700,1,0,0,0,0,0,0,1,2,0,0,4,431179
4701,5,5,1,7,6,1,3,1,6,11,8,54,431180
4702,0,1,1,1,1,1,0,1,0,2,1,9,431190
4703,0,1,0,0,0,0,0,1,0,0,0,2,431198
4704,1,0,0,0,0,2,0,0,1,1,0,5,431200
4705,2,0,2,0,1,1,1,2,0,0,2,11,431205
4706,1,1,0,1,0,2,1,1,2,0,0,9,431210
4707,0,0,1,1,0,0,0,0,0,0,0,2,431213
4708,0,1,1,2,0,1,1,3,1,2,0,12,431215
4709,1,0,0,0,0,0,0,0,1,0,0,2,431217
4710,0,0,0,0,1,0,0,0,1,1,0,3,431220
4711,0,2,2,0,3,1,0,3,1,0,2,14,431225
4712,0,1,1,1,0,0,2,0,0,0,1,6,431230
4713,1,0,0,0,0,1,0,0,0,0,0,2,431235
4714,1,1,0,1,0,0,0,0,1,1,1,6,431237
4715,0,0,0,1,1,0,1,0,0,0,0,3,431238
4716,4,7,3,8,5,6,8,7,7,5,5,65,431240
4717,0,1,1,0,0,0,0,0,0,0,0,2,431242
4718,0,0,1,0,2,1,0,0,0,0,1,5,431244
4719,2,0,0,3,3,2,2,0,1,2,0,15,431245
4720,1,0,1,2,1,0,0,1,0,1,0,7,431247
4721,0,2,2,1,4,1,1,0,3,1,1,16,431250
4722,0,0,0,0,0,1,0,0,0,0,0,1,431260
4723,0,0,0,1,0,1,0,0,0,1,0,3,431261
4724,1,0,0,0,0,1,1,2,1,0,1,7,431262
4725,2,1,1,5,3,2,5,3,3,3,3,31,431265
4726,0,0,0,1,0,0,0,1,1,0,1,4,431267
4727,1,1,1,3,1,3,1,0,0,2,5,18,431270
4728,0,0,1,1,1,0,2,0,1,4,1,11,431275
4729,1,0,0,0,1,1,0,0,0,0,3,6,431280
4730,1,0,0,1,4,0,1,0,3,2,1,13,431290
4731,1,2,0,2,1,0,0,0,1,0,0,7,431295
4732,1,0,0,0,1,0,0,1,1,1,1,6,431300
4733,0,2,0,0,0,2,0,0,0,0,2,6,431301
4734,1,0,0,0,0,3,2,0,1,1,1,9,431303
4735,2,1,2,1,0,2,1,2,2,4,1,18,431306
4736,1,1,0,2,0,0,1,0,1,0,1,7,431310
4737,5,2,1,0,4,2,4,5,3,4,1,31,431320
4738,2,0,2,2,7,6,0,2,6,6,2,35,431330
4739,0,0,0,1,0,0,0,0,0,0,0,1,431333
4740,1,2,2,0,0,0,0,0,0,1,1,7,431335
4741,1,0,0,0,0,0,2,2,2,1,2,10,431337
4742,0,0,0,0,0,1,0,0,1,1,0,3,431349
4743,1,0,0,1,0,1,0,1,0,0,0,4,431339
4744,19,30,17,12,22,19,22,8,28,20,13,210,431340
4745,1,0,1,0,0,0,1,2,0,1,1,7,431342
4746,0,0,0,0,1,0,0,0,2,0,0,3,431344
4747,0,0,0,0,1,0,0,1,0,0,0,2,431346
4748,5,2,2,2,7,4,1,11,5,1,5,45,431350
4749,0,0,0,1,1,0,1,0,0,2,1,6,431360
4750,2,0,1,0,3,2,0,2,1,4,0,15,431365
4751,5,3,3,4,3,1,2,2,5,6,4,38,431370
4752,0,0,1,1,3,1,1,1,0,2,1,11,431380
4753,1,3,2,3,4,1,5,5,6,6,3,39,431390
4754,1,3,2,3,3,0,0,2,2,2,2,20,431395
4755,1,1,0,2,0,3,1,0,0,0,1,9,431400
4756,2,2,0,2,2,0,0,1,1,0,1,11,431402
4757,0,0,0,0,1,0,1,0,0,0,1,3,431403
4758,2,6,5,1,4,7,5,6,1,3,3,43,431405
4759,1,0,0,2,1,1,0,0,1,1,1,8,431406
4760,0,2,0,2,2,2,1,1,2,0,2,14,431407
4761,25,19,25,16,22,20,20,35,21,25,30,258,431410
4762,1,1,0,0,1,0,1,0,1,0,0,5,431413
4763,2,1,2,2,1,1,1,1,3,0,1,15,431415
4764,0,0,0,0,0,0,0,1,0,0,0,1,431417
4765,0,1,0,1,1,1,0,1,2,0,3,10,431420
4766,1,0,0,0,1,0,0,0,3,1,0,6,431430
4767,38,25,16,24,28,34,33,22,38,44,41,343,431440
4768,3,1,0,0,1,0,1,1,0,0,0,7,431442
4769,0,1,0,1,0,0,0,0,0,2,1,5,431445
4770,0,1,0,0,0,0,0,0,0,0,0,1,431446
4771,1,0,0,0,0,0,0,0,1,2,0,4,431447
4772,0,1,3,0,0,2,0,1,0,0,0,7,431449
4773,2,4,3,0,1,1,2,0,4,3,3,23,431450
4774,0,0,0,0,0,0,1,0,0,2,0,3,431454
4775,1,0,1,0,3,1,0,0,1,0,0,7,431455
4776,4,0,1,2,5,1,5,3,0,5,4,30,431460
4777,2,5,6,1,3,5,2,2,2,3,5,36,431470
4778,1,0,0,1,1,0,0,1,0,2,0,6,431475
4779,0,2,1,0,0,0,0,1,0,1,0,5,431477
4780,1,0,0,1,0,0,0,0,1,0,0,3,431478
4781,6,3,5,4,3,1,2,2,4,5,4,39,431480
4782,98,94,100,84,77,108,110,98,96,109,96,1070,431490
4783,1,0,2,2,0,0,1,2,1,4,2,15,431500
4784,1,0,0,0,0,0,0,0,0,0,0,1,431505
4785,4,1,1,4,0,1,2,0,0,2,3,18,431510
4786,0,0,0,0,0,0,0,0,0,1,0,1,431513
4787,1,0,0,0,0,1,0,1,0,1,1,5,431514
4788,1,1,1,2,0,0,3,1,0,0,1,10,431515
4789,0,0,0,0,0,1,1,1,0,0,0,3,431517
4790,1,1,0,0,0,0,1,0,0,1,0,4,431520
4791,3,4,0,3,2,2,3,1,3,2,2,25,431530
4792,0,1,2,0,0,0,0,0,0,0,0,3,431531
4793,0,0,1,0,0,1,0,0,1,0,1,4,431532
4794,0,0,0,1,2,1,1,2,0,0,1,8,431535
4795,1,0,0,2,2,1,2,3,0,2,0,13,431540
4796,1,0,0,0,0,0,0,0,0,0,0,1,431545
4797,2,1,2,1,2,0,0,4,4,0,2,18,431550
4798,2,3,1,1,2,0,0,1,0,0,0,10,431555
4799,22,18,15,9,25,13,20,18,13,29,18,200,431560
4800,4,5,1,3,4,4,3,2,5,3,2,36,431570
4801,0,0,0,0,1,0,1,1,0,0,0,3,431575
4802,3,4,3,3,1,0,5,1,2,5,1,28,431580
4803,2,0,1,2,0,0,4,1,3,0,0,13,431590
4804,1,0,0,0,0,0,0,0,0,0,0,1,431595
4805,0,2,2,4,2,3,1,1,1,2,1,19,431600
4806,2,1,1,0,0,1,1,2,3,1,2,14,431610
4807,1,0,0,1,0,2,1,1,1,1,2,10,431620
4808,0,1,0,2,0,0,0,0,1,5,3,12,431630
4809,4,5,8,3,4,4,7,7,7,10,6,65,431640
4810,0,1,0,1,0,0,0,0,0,0,1,3,431642
4811,0,0,0,1,0,1,0,1,1,1,0,5,431643
4812,0,0,2,1,2,0,0,3,1,2,1,12,431645
4813,0,0,0,0,0,0,0,0,2,1,2,5,431647
4814,1,2,1,0,0,2,7,2,2,0,1,18,431650
4815,4,1,1,2,1,1,1,1,1,3,2,18,431660
4816,14,14,4,9,3,8,7,5,5,11,9,89,431710
4817,2,1,2,0,0,0,3,4,1,1,1,15,431670
4818,0,0,0,0,0,0,1,0,0,0,0,1,431673
4819,0,0,1,0,1,2,1,2,2,3,3,15,431675
4820,9,16,15,34,31,25,17,11,24,24,22,228,431680
4821,0,0,0,0,0,1,1,0,0,0,0,2,431697
4822,25,24,20,17,25,25,31,33,37,36,26,299,431690
4823,0,0,1,0,1,1,3,1,3,1,1,12,431695
4824,6,8,6,4,3,3,6,10,3,15,6,70,431720
4825,0,0,1,0,0,0,0,1,1,0,1,4,431725
4826,4,4,1,5,5,9,9,8,7,4,13,69,431730
4827,0,0,2,1,1,2,4,1,0,2,2,15,431700
4828,8,7,7,9,14,4,6,8,5,5,6,79,431740
4829,6,13,8,4,12,8,6,8,10,12,2,89,431750
4830,5,7,3,5,4,3,7,3,3,7,5,52,431760
4831,3,2,11,4,2,1,3,0,1,2,1,30,431770
4832,0,0,2,1,0,2,0,0,0,1,1,7,431755
4833,2,2,0,1,0,0,0,0,2,1,1,9,431775
4834,1,4,1,1,4,0,1,0,3,0,0,15,431780
4835,2,5,5,3,7,7,0,1,1,2,2,35,431790
4836,0,1,0,1,0,0,1,1,0,0,0,4,431795
4837,10,8,6,2,3,4,0,10,9,6,9,67,431800
4838,1,1,1,1,1,1,0,1,0,1,2,10,431805
4839,2,2,0,4,1,1,1,1,1,4,2,19,431810
4840,3,2,2,1,3,4,2,2,1,3,1,24,431820
4841,6,8,8,12,5,6,7,10,7,7,9,85,431830
4842,3,2,2,4,3,1,3,2,2,4,2,28,431840
4843,1,1,2,0,0,1,0,0,1,1,1,8,431842
4844,0,0,0,1,0,0,0,0,0,0,0,1,431843
4845,0,0,1,0,0,0,0,0,0,0,1,2,431844
4846,0,0,0,0,1,0,0,0,0,1,0,2,431845
4847,0,0,1,0,0,0,0,1,0,0,1,3,431846
4848,0,1,0,0,1,1,2,0,1,1,0,7,431848
4849,0,0,0,1,0,0,0,1,0,1,1,4,431849
4850,1,1,3,2,2,3,1,3,1,2,6,25,431850
4851,0,1,0,2,0,0,1,1,0,2,0,7,431860
4852,0,0,1,0,0,0,1,0,1,0,0,3,431861
4853,0,1,0,1,0,0,0,0,0,1,1,4,431862
4854,14,16,11,15,10,18,12,19,14,15,15,159,431870
4855,8,6,11,4,2,4,6,8,6,6,8,69,431880
4856,5,8,4,2,4,4,3,1,4,0,3,38,431890
4857,2,2,5,8,0,2,2,4,0,3,1,29,431900
4858,2,1,0,0,0,0,1,0,1,0,1,6,431910
4859,1,1,3,0,0,2,0,1,0,1,2,11,431912
4860,1,0,0,1,1,0,3,1,1,1,2,11,431915
4861,0,0,0,0,2,0,1,0,1,1,0,5,431920
4862,4,1,1,0,4,0,2,2,0,4,2,20,431930
4863,1,1,0,0,1,1,0,1,0,1,0,6,431935
4864,0,0,0,0,0,0,2,1,0,0,1,4,431936
4865,1,1,0,0,1,1,1,0,1,1,0,7,431937
4866,7,5,6,2,5,3,3,4,2,2,4,43,431940
4867,2,1,4,2,1,3,2,0,4,3,1,23,431950
4868,4,5,4,3,3,2,0,3,2,4,9,39,431960
4869,0,1,0,0,0,0,0,0,0,0,1,2,431970
4870,0,0,1,0,0,0,0,1,1,0,0,3,431971
4871,0,0,0,0,1,0,0,0,0,0,0,1,431973
4872,0,1,0,0,0,0,1,1,0,1,1,5,431975
4873,5,2,1,0,3,0,2,1,1,1,1,17,431980
4874,6,10,1,5,9,3,3,10,5,7,11,70,431990
4875,8,13,9,11,10,7,5,6,7,7,12,95,432000
4876,3,4,2,2,2,2,2,2,1,3,2,25,432010
4877,1,4,2,0,2,2,0,0,5,2,1,19,432020
4878,1,2,0,1,0,1,1,0,1,0,0,7,432023
4879,0,1,1,0,0,0,1,0,1,1,1,6,432026
4880,1,1,1,0,2,1,1,0,0,2,2,11,432030
4881,0,0,0,0,0,0,0,0,0,0,1,1,432032
4882,1,1,0,1,0,1,0,0,0,1,1,6,432035
4883,3,0,1,0,0,4,2,5,7,3,1,26,432040
4884,1,3,1,2,1,0,1,1,1,0,0,11,432045
4885,0,1,1,1,1,2,1,1,4,1,2,15,432050
4886,1,1,1,0,0,0,1,1,0,1,1,7,432055
4887,1,0,0,0,0,0,1,0,0,0,0,2,432057
4888,0,0,0,0,0,1,0,0,1,0,0,2,432060
4889,0,0,0,0,1,2,0,0,0,0,0,3,432065
4890,2,3,4,3,2,2,2,2,0,4,3,27,432067
4891,1,3,5,5,5,2,0,1,2,0,2,26,432070
4892,3,7,4,1,3,4,3,5,9,4,1,44,432080
4893,0,2,0,0,0,0,0,1,1,0,0,4,432085
4894,1,2,7,6,1,3,3,5,3,3,1,35,432090
4895,3,1,3,0,3,1,3,2,2,1,1,20,432100
4896,0,1,2,1,4,4,3,2,2,1,3,23,432110
4897,8,3,6,4,5,7,4,6,8,6,8,65,432120
4898,3,8,6,7,4,3,6,1,6,3,7,54,432130
4899,0,0,0,2,0,0,0,0,1,0,2,5,432132
4900,2,0,2,0,1,2,0,1,0,1,0,9,432135
4901,3,1,6,4,5,0,2,0,2,1,2,26,432140
4902,1,2,2,3,0,2,1,3,1,0,0,15,432143
4903,1,6,3,11,7,1,3,4,2,3,3,44,432145
4904,1,0,1,1,1,1,0,0,0,0,0,5,432146
4905,3,1,1,0,3,1,0,1,6,0,0,16,432147
4906,2,1,0,0,2,0,1,0,1,1,0,8,432149
4907,3,5,6,1,5,5,5,6,3,4,8,51,432150
4908,6,7,3,7,5,4,2,7,11,8,4,64,432160
4909,1,0,2,2,0,1,1,2,1,1,0,11,432162
4910,1,0,0,0,1,0,0,0,1,0,0,3,432163
4911,1,2,1,1,2,1,2,1,2,1,1,15,432166
4912,2,2,4,2,5,1,4,4,0,4,2,30,432170
4913,6,6,7,2,5,1,4,6,3,4,10,54,432180
4914,0,0,1,1,1,0,0,0,0,0,1,4,432183
4915,2,1,2,1,0,2,0,0,1,0,1,10,432185
4916,0,6,8,3,10,5,4,4,5,4,6,55,432190
4917,2,1,0,1,1,2,3,1,0,1,1,13,432195
4918,4,1,3,2,5,4,2,1,2,4,1,29,432200
4919,0,2,0,0,0,4,1,0,0,0,1,8,432210
4920,0,0,1,1,0,0,1,3,0,2,3,11,432215
4921,0,0,0,0,0,0,0,0,0,0,1,1,432218
4922,3,6,4,3,6,1,3,3,1,2,2,34,432220
4923,0,0,0,0,1,0,1,1,0,0,1,4,432225
4924,1,1,2,1,2,1,0,3,1,0,2,14,432230
4925,0,1,3,0,0,0,0,0,0,1,1,6,432232
4926,0,0,0,1,1,0,1,0,1,0,2,6,432234
4927,2,0,0,0,1,0,1,1,0,0,0,5,432235
4928,0,0,0,1,2,2,0,0,0,0,0,5,432237
4929,10,5,6,4,5,8,9,6,4,15,15,87,432240
4930,9,4,2,7,6,7,7,3,9,12,9,75,432250
4931,3,5,5,2,3,2,1,1,3,4,3,32,432253
4932,0,0,1,1,0,1,0,0,1,0,1,5,432254
4933,0,0,0,0,2,0,0,0,0,4,0,6,432252
4934,0,0,0,0,0,1,0,0,1,1,0,3,432255
4935,19,12,12,14,17,13,14,15,11,23,19,169,432260
4936,4,1,3,7,6,4,3,4,4,4,3,43,432270
4937,4,2,1,4,3,7,5,1,3,1,1,32,432280
4938,0,0,1,1,1,1,0,0,0,0,0,4,432285
4939,4,1,3,1,1,2,2,0,1,0,0,15,432290
4940,21,14,15,18,18,15,13,20,15,19,21,189,432300
4941,0,0,2,1,3,0,3,0,0,1,0,10,432310
4942,1,1,0,0,0,1,0,0,0,2,0,5,432320
4943,0,0,0,1,1,0,1,1,1,0,0,5,432330
4944,0,0,0,0,0,0,1,0,0,0,0,1,432335
4945,2,0,1,0,0,0,0,2,1,0,0,6,432340
4946,0,0,1,0,1,0,1,0,0,0,1,4,432345
4947,0,0,1,0,0,0,1,1,0,0,1,4,432350
4948,0,1,1,0,0,0,0,0,0,1,0,3,432360
4949,0,1,0,0,0,1,0,0,0,0,0,2,432370
4950,0,1,1,2,1,0,1,1,0,0,0,7,432375
4951,1,1,1,1,2,1,1,0,0,1,1,10,432377
4952,2,1,2,1,1,2,1,0,2,1,0,13,432380
4953,1,1,2,2,1,1,2,0,1,0,0,11,500020
4954,0,1,1,0,0,0,0,0,1,2,1,6,500025
4955,18,8,9,8,13,16,18,17,8,8,10,133,500060
4956,1,1,2,1,0,1,1,4,2,1,2,16,500070
4957,0,2,1,1,0,0,1,0,0,2,0,7,500080
4958,0,2,1,1,1,2,1,1,0,0,1,10,500085
4959,1,1,1,2,2,8,2,1,3,3,3,27,500090
4960,1,5,6,10,1,4,5,4,5,1,1,43,500100
4961,1,3,2,3,4,6,4,10,3,6,3,45,500110
4962,1,0,2,2,1,1,2,2,0,3,1,15,500124
4963,0,2,0,2,0,0,0,1,1,0,0,6,500150
4964,2,1,1,1,0,2,3,1,3,0,2,16,500190
4965,2,1,0,0,1,1,0,3,4,2,0,14,500200
4966,3,3,5,4,1,1,1,3,5,2,3,31,500210
4967,0,1,0,1,0,0,0,0,2,0,0,4,500215
4968,0,1,2,2,2,1,1,2,2,3,0,16,500220
4969,1,1,0,2,2,1,1,2,0,1,0,11,500230
4970,2,5,5,1,1,2,2,2,6,2,1,29,500240
